N,P,K,temperature,humidity,ph,rainfall,label
109.0,23.0,25.0,25.11711046,68.48030408,7.00733163,194.8773479,coffee
80.0,18.0,31.0,24.02952505,58.84880599,7.303033217,134.6803969,coffee
101.0,31.0,26.0,26.70897548,69.71184111,6.861235184,158.86088869999998,coffee
103.0,33.0,33.0,26.71717393,50.50148528,7.131435858,126.8073984,coffee
93.0,26.0,27.0,24.59245684,56.46829641,7.288211994,137.70440469999997,coffee
104.0,35.0,28.0,27.51006055,50.66687215,6.983732393,143.9955548,coffee
116.0,36.0,25.0,27.57847581,58.52534263,6.172090205,156.6810374,coffee
107.0,38.0,29.0,26.65069302,57.56695719,6.35118177,145.105065,coffee
101.0,33.0,33.0,26.97251562,62.0183627,6.908671378999999,142.8610793,coffee
107.0,31.0,31.0,23.17124551,52.97841162,6.766184468,153.12016440000005,coffee
99.0,16.0,30.0,23.52652084,65.44340921,6.392791654,186.1728203,coffee
103.0,40.0,30.0,27.30901814,55.196224,6.3483162570000005,141.48316440000005,coffee
118.0,31.0,34.0,27.54823036,62.88179198,6.123796057000001,181.4170812,coffee
106.0,21.0,35.0,25.627355,57.04151119,7.4285236339999985,188.5506536,coffee
116.0,38.0,34.0,23.29250318,50.04557009,6.020947179,183.468585,coffee
97.0,35.0,26.0,24.91461008,53.74144743,6.334610249,166.2549307,coffee
107.0,34.0,32.0,26.77463708,66.4132686,6.78006386,177.7745075,coffee
99.0,15.0,27.0,27.41711238,56.63636248,6.086922359,127.92461000000002,coffee
118.0,33.0,30.0,24.13179691,67.22512329,6.362607851,173.32283859999995,coffee
117.0,32.0,34.0,26.2724184,52.12739421,6.758792552,127.1752928,coffee
104.0,18.0,30.0,23.60301571,60.39647474,6.779832611000002,140.9370415,coffee
95.0,59.0,55.0,16.5601864,53.11989041,6.89798773,55.8083612,wheat
115.0,52.0,54.0,24.69909852,66.64885282,6.03087674,71.2339111,wheat
87.0,44.0,46.0,19.31945019,55.8245828,6.78713465,111.1852895,wheat
86.0,46.0,47.0,22.85175961,53.99347564,6.68410498,101.4234438,wheat
104.0,41.0,52.0,15.65051593,68.97771075,6.25578619,146.5632033,wheat
112.0,46.0,42.0,19.40152494,52.4407647,7.02634954,99.517691,wheat
81.0,58.0,45.0,18.11711076,60.40136042,6.99378343,104.6710279,wheat
87.0,59.0,56.0,23.9482735,61.95799958,7.40924841,142.1874235,wheat
84.0,44.0,41.0,18.8867729,55.42698064,6.4879955,132.8737509,wheat
94.0,46.0,51.0,23.02196981,51.49101287,6.21138634,148.6886937,wheat
111.0,44.0,40.0,22.06857344,64.58014336,7.22319214,127.1270347,wheat
83.0,47.0,42.0,21.23298127,56.6179605,7.29465514,56.355835,wheat
92.0,47.0,55.0,23.87212743,59.4442985,6.95633621,61.9594246,wheat
109.0,55.0,51.0,19.93795596,60.45465659,7.15645077,92.7541018,wheat
81.0,42.0,41.0,18.14355981,60.17141382,6.95461562,140.7566474,wheat
90.0,48.0,55.0,15.7697991,55.79502906,6.34319725,66.1221287,wheat
117.0,56.0,53.0,23.03672077,53.73140118,7.30719089,139.2558998,wheat
102.0,56.0,58.0,16.10051925,54.55870325,6.47700521,92.7107789,wheat
113.0,57.0,40.0,19.17411003,54.44215621,6.76612095,61.9865367,wheat
94.0,59.0,46.0,22.03018959,57.27259205,6.77818593,147.1782083,wheat
118.0,45.0,50.0,17.84840494,50.73773895,6.45131746,110.9564334,wheat
100.0,41.0,46.0,17.39561891,52.89789744,7.36239883,98.945276,wheat
119.0,45.0,53.0,17.37637544,64.56432697,7.14242942,86.7783133,wheat
105.0,53.0,51.0,23.35302496,56.4156013,6.13543466,68.651851,wheat
82.0,52.0,54.0,20.12093058,54.5299155,6.02488174,114.517279,wheat
87.0,54.0,48.0,16.37520944,56.82132702,7.40509498,61.3473521,wheat
117.0,58.0,45.0,23.172222,61.10401623,6.98997607,102.9650578,wheat
90.0,42.0,58.0,21.33101457,56.78059582,7.35062709,84.9209575,wheat
109.0,58.0,58.0,21.42031646,51.6827993,7.16981332,66.1628714,wheat
116.0,52.0,40.0,21.63501769,50.10123168,6.15220731,66.0808051,wheat
102.0,54.0,53.0,22.12179221,54.74498175,6.33640396,82.5399698,wheat
110.0,53.0,57.0,20.68308603,51.87349536,6.98641934,86.7715803,wheat
91.0,45.0,59.0,23.92046555,62.62277252,6.58964659,129.4811304,wheat
100.0,52.0,50.0,22.22452115,55.61544725,6.29286448,52.4315966,wheat
106.0,44.0,59.0,24.1486439,57.40317401,7.43089287,51.5456617,wheat
117.0,49.0,59.0,23.53009455,55.88897784,7.44542997,88.5097729,wheat
114.0,46.0,43.0,24.36154774,63.92059593,6.83520189,107.006117,wheat
84.0,52.0,60.0,20.18329652,67.54746144,6.21012602,124.0768618,wheat
108.0,54.0,47.0,23.09361155,66.20226789,6.44038777,136.7072319,wheat
117.0,50.0,50.0,21.49963931,64.03933755,7.19744277,129.5792669,wheat
116.0,47.0,48.0,20.78280141,50.71884548,6.14097291,96.5598018,wheat
102.0,46.0,52.0,15.37348189,66.45201121,6.04575037,86.0190641,wheat
85.0,50.0,55.0,21.22890476,51.7069493,6.32373154,55.1681721,wheat
101.0,51.0,53.0,24.75852079,60.32600697,7.089137,82.2956473,wheat
112.0,45.0,49.0,15.25350743,69.25296829,6.11768457,133.5980121,wheat
108.0,48.0,43.0,17.50242898,60.98453329,6.23465556,121.4595923,wheat
106.0,46.0,59.0,20.54354053,62.23441492,7.10684538,91.9600062,wheat
90.0,47.0,55.0,16.16072641,50.92005284,6.02159023,54.0728802,wheat
114.0,54.0,49.0,19.91615875,59.46943542,6.14675124,67.320187,wheat
97.0,48.0,52.0,15.4530401,57.49225229,6.95264048,112.5859916,wheat
100.0,57.0,53.0,15.70568747,62.84838556,6.24440164,52.6511311,wheat
103.0,59.0,52.0,21.43288218,59.16505781,6.58225489,104.5616789,wheat
118.0,48.0,59.0,16.95791135,51.38722602,7.35802596,60.0778001,wheat
81.0,42.0,54.0,18.1897563,66.89750622,6.10678297,52.3271936,wheat
113.0,46.0,42.0,21.28942847,67.54944027,7.04510575,123.5071044,wheat
112.0,46.0,44.0,23.06834739,69.81010284,7.12592213,91.2617677,wheat
95.0,56.0,47.0,23.58412752,58.57988055,7.39613599,125.0871068,wheat
110.0,42.0,58.0,23.26457466,56.40099202,6.75787856,139.5523228,wheat
96.0,40.0,58.0,18.19313638,69.00123934,6.13693002,145.0607147,wheat
103.0,53.0,49.0,18.28664545,63.45036912,6.43981616,125.2374529,wheat
112.0,56.0,42.0,15.5755876,60.99057765,6.74163046,94.1530501,wheat
116.0,47.0,42.0,22.61510632,62.36436127,6.21448752,60.1122676,wheat
83.0,54.0,41.0,22.06242227,51.62697561,7.23279009,58.4837714,wheat
119.0,47.0,47.0,24.47248577,69.72002128,7.21919935,125.3378185,wheat
95.0,42.0,56.0,19.24222009,68.1270877,6.83760637,61.1197482,wheat
100.0,40.0,49.0,16.18817916,52.35052494,6.08445491,114.9210302,wheat
110.0,52.0,59.0,17.85712086,67.37198256,6.56230587,72.3595839,wheat
119.0,40.0,59.0,23.91143114,60.55402218,6.06473987,149.2964796,wheat
83.0,51.0,59.0,21.29398638,63.91497378,6.78464677,95.4541065,wheat
105.0,52.0,58.0,17.8096319,69.00822968,6.06816957,139.0263784,wheat
98.0,52.0,46.0,19.63698405,57.06704456,6.28218174,108.3656112,wheat
83.0,59.0,60.0,20.36096366,56.19055233,7.04724257,131.379502,wheat
107.0,43.0,58.0,24.49799913,64.51439017,7.23380586,111.3415196,wheat
97.0,59.0,57.0,15.26366974,57.52926734,6.06782801,131.0553331,wheat
119.0,43.0,52.0,24.69914398,66.84237846,6.57133628,133.8328705,wheat
99.0,48.0,45.0,23.64722376,66.25802018,6.08456324,149.9717673,wheat
120.0,51.0,55.0,23.49647391,54.94696203,7.41714859,95.0544135,wheat
85.0,59.0,52.0,21.71700684,62.36256481,6.34296421,85.8162718,wheat
85.0,53.0,50.0,20.20163501,67.04363001,7.15847759,105.1906839,wheat
102.0,58.0,48.0,15.28782676,65.10274511,6.20102284,112.0309551,wheat
108.0,44.0,43.0,18.50587559,61.79835374,6.021817,89.2244045,wheat
97.0,58.0,47.0,22.83653013,57.93085565,6.77098423,112.20867,wheat
114.0,59.0,43.0,19.92116293,55.16488777,7.38988144,95.9135756,wheat
119.0,50.0,47.0,17.40145619,51.51726656,6.95010128,62.8879722,wheat
85.0,43.0,43.0,16.81880084,56.91334567,6.96131212,139.678841,wheat
99.0,53.0,43.0,15.40868616,53.37870126,6.28843353,77.8590339,wheat
87.0,42.0,42.0,17.06333718,57.28539722,6.69116815,100.3417271,wheat
108.0,41.0,56.0,15.81759032,67.47157248,6.94185058,142.0872401,wheat
82.0,46.0,56.0,16.84521019,54.18698647,7.12238954,87.0472103,wheat
99.0,52.0,47.0,22.47470938,50.73366406,6.69380207,75.2436944,wheat
109.0,58.0,50.0,16.07172011,58.94824734,6.79817023,103.2617266,wheat
90.0,45.0,48.0,18.22079166,54.22896014,6.0301068,82.7497352,wheat
85.0,58.0,52.0,22.89171239,59.96884398,7.01865348,58.6920288,wheat
101.0,52.0,55.0,16.27580303,55.67551812,6.64748932,86.3082296,wheat
106.0,51.0,47.0,21.05774819,54.74453583,7.47977287,60.1782473,wheat
86.0,45.0,43.0,17.85095169,53.46747191,6.27985054,139.6765425,wheat
83.0,50.0,48.0,16.12038902,57.95711198,7.47356793,146.9470433,wheat
115.0,56.0,45.0,21.6864322,68.58751978,6.25633138,105.6762893,wheat
103.0,46.0,55.0,18.23679236,58.50872877,6.28056562,100.7610379,wheat
90.0,42.0,52.0,20.81238221,53.08725431,6.43294583,98.1140102,wheat
71.0,31.0,33.0,25.6337497,59.79920465,6.70162202,52.5647691,bajra
76.0,33.0,37.0,30.95638741,49.43152377,7.64034179,58.828864,bajra
67.0,39.0,38.0,26.24297223,54.6173495,7.94754037,95.683832,bajra
64.0,31.0,37.0,33.41828777,42.79544753,7.36170967,85.6687118,bajra
64.0,32.0,32.0,31.65197221,50.4613085,7.72186208,55.1181339,bajra
78.0,34.0,38.0,28.76944429,49.25359571,7.15870236,51.0964512,bajra
75.0,35.0,32.0,28.83891221,50.87105722,7.84936186,93.4530478,bajra
72.0,31.0,39.0,28.34905615,42.78544145,7.44156208,85.5817632,bajra
72.0,35.0,39.0,26.5167488,46.23444136,7.68289582,47.3942398,bajra
75.0,30.0,36.0,33.76765637,46.84163497,7.64368803,87.4880113,bajra
62.0,38.0,31.0,32.97295366,42.99834855,7.09593094,46.0475977,bajra
74.0,37.0,36.0,30.42724443,45.03598118,7.54092267,54.1987195,bajra
64.0,39.0,36.0,29.62005804,58.94566679,7.10127713,40.7345982,bajra
72.0,35.0,36.0,33.72123909,58.64236565,6.52716528,69.5593229,bajra
74.0,39.0,37.0,30.7628836,52.13430093,6.72880856,59.689147,bajra
75.0,39.0,39.0,26.13238046,59.69682398,7.17625906,88.7228661,bajra
62.0,39.0,39.0,30.91275436,47.98005408,7.27825709,33.8333147,bajra
67.0,38.0,30.0,28.98168694,50.74791206,7.00024876,94.3898931,bajra
67.0,33.0,37.0,27.24604823,49.04879032,7.17832691,39.8599914,bajra
64.0,35.0,34.0,28.62393899,51.61176701,7.87226885,74.2585002,bajra
60.0,37.0,32.0,26.48662728,48.29248247,7.94160548,35.9744768,bajra
80.0,35.0,36.0,32.4996047,44.19811186,6.60061472,92.8638003,bajra
64.0,32.0,30.0,30.64841133,41.31417279,7.20810042,84.2869332,bajra
69.0,35.0,34.0,30.59640331,43.10480492,7.10114459,42.7349691,bajra
77.0,39.0,34.0,31.43999543,48.17468342,6.90611701,31.7770449,bajra
63.0,37.0,37.0,27.21972162,44.62149593,6.54064399,77.0324921,bajra
60.0,31.0,38.0,31.52746108,44.76365562,6.76781699,36.9608975,bajra
65.0,37.0,39.0,28.9718353,53.36170273,7.7453298,44.3489007,bajra
66.0,39.0,30.0,27.07886255,40.53064408,6.6282628,42.7004805,bajra
72.0,34.0,39.0,28.41817352,45.18846867,7.72616534,56.5784686,bajra
72.0,33.0,36.0,30.52047181,48.72253058,7.11411748,50.6126032,bajra
79.0,38.0,31.0,29.87431198,57.89104454,7.80270196,85.9898679,bajra
69.0,30.0,33.0,31.3347822,45.15775371,7.31245132,39.7549252,bajra
77.0,40.0,35.0,27.72307327,40.36781353,6.75751893,94.0009165,bajra
62.0,36.0,33.0,31.51420388,56.59483607,7.331267,44.449489,bajra
60.0,31.0,39.0,30.97413102,52.01033721,7.81083512,76.5525672,bajra
64.0,39.0,34.0,30.18917705,40.93931934,7.07470779,41.6398358,bajra
75.0,31.0,36.0,28.89295614,45.77387474,6.86802366,54.8970902,bajra
74.0,33.0,36.0,31.63671165,58.73659479,7.2140756,81.2800468,bajra
64.0,30.0,33.0,25.51425813,49.92732494,7.3926169,71.7789994,bajra
67.0,38.0,31.0,32.28188756,49.90982632,6.61270667,78.1881677,bajra
69.0,32.0,38.0,31.94696471,45.44290274,7.69912382,71.3161467,bajra
67.0,31.0,39.0,34.50237354,48.92011546,6.70522795,42.959305,bajra
71.0,39.0,37.0,31.58783367,53.84553129,7.70984172,89.4436956,bajra
65.0,35.0,32.0,34.4405934,40.78853623,7.98150201,79.3902621,bajra
79.0,32.0,36.0,25.33945979,53.94840534,7.87323245,50.8144305,bajra
78.0,40.0,39.0,33.62042651,56.89098797,7.21132132,52.3370331,bajra
77.0,30.0,36.0,26.20566886,41.53906403,6.84501326,78.7402143,bajra
67.0,37.0,31.0,30.39491292,55.8144633,6.97293551,52.3126752,bajra
73.0,39.0,36.0,25.24400782,57.40197748,6.84943921,31.4888588,bajra
77.0,35.0,39.0,34.97934111,47.01423631,7.69817485,83.7031802,bajra
68.0,35.0,36.0,34.84083469,55.36546828,7.81051567,59.2436748,bajra
68.0,37.0,32.0,28.54622158,45.74477983,6.66571117,50.7415684,bajra
65.0,30.0,30.0,29.27773134,47.68653294,7.98158358,77.5753098,bajra
64.0,39.0,38.0,29.17580776,57.58236615,6.6341165,96.1312416,bajra
69.0,36.0,32.0,27.31671701,58.85463548,7.98675294,75.4752654,bajra
72.0,35.0,32.0,27.20486209,43.72876524,6.76479205,84.5709131,bajra
67.0,31.0,40.0,34.27752283,59.89815645,7.82567883,42.1726674,bajra
68.0,38.0,37.0,33.15833125,44.48881144,6.73084386,45.667233,bajra
71.0,36.0,36.0,33.77460863,45.31200085,6.63723026,39.0660445,bajra
78.0,40.0,39.0,31.55241981,51.01714741,7.71427411,36.0890732,bajra
68.0,34.0,33.0,29.95875735,41.62092432,7.58513017,45.4128241,bajra
74.0,31.0,39.0,29.80586577,51.84815569,7.24271979,87.7276676,bajra
67.0,37.0,36.0,33.78629986,55.94852043,6.90054241,76.0916284,bajra
77.0,39.0,37.0,31.97471462,53.60281544,7.75551999,73.3027965,bajra
75.0,32.0,39.0,25.29247283,56.51633501,7.80776529,39.0208907,bajra
67.0,37.0,32.0,33.32134178,50.14935468,7.72695054,30.447011,bajra
66.0,36.0,40.0,27.59803581,52.68011406,7.44772029,67.7989766,bajra
76.0,31.0,38.0,34.62992004,46.83744332,7.31189987,74.2835325,bajra
79.0,31.0,39.0,25.67837059,46.01927134,7.53182858,79.5720462,bajra
61.0,36.0,33.0,25.45742034,57.43073612,7.43137328,98.1442278,bajra
79.0,37.0,31.0,25.24586916,40.44247103,7.63739479,52.6527153,bajra
70.0,38.0,37.0,27.73626666,59.94249,7.16885406,59.8326912,bajra
69.0,32.0,38.0,27.20769613,41.64762091,7.54052334,77.6349511,bajra
73.0,33.0,40.0,29.32334801,58.8723184,6.72658684,59.3809122,bajra
73.0,34.0,33.0,29.09334006,57.88198407,7.97596647,46.0968224,bajra
64.0,30.0,37.0,33.6435825,49.46419813,7.05278952,97.77354,bajra
64.0,39.0,38.0,33.44783228,55.22047982,7.65638277,73.8354225,bajra
63.0,30.0,39.0,32.96537291,49.63044703,7.42497547,38.2115732,bajra
63.0,37.0,34.0,29.91594547,41.28417874,6.80078709,70.7379981,bajra
65.0,38.0,33.0,25.1162054,41.44893776,7.18283022,57.4745489,bajra
70.0,36.0,33.0,33.60122397,55.59701978,7.54247283,32.7733178,bajra
70.0,31.0,32.0,26.42495543,49.97776307,7.97999389,73.2709014,bajra
74.0,36.0,30.0,30.17711643,41.75732998,6.98969196,54.5438852,bajra
61.0,31.0,34.0,30.67540848,53.78929938,6.69907363,86.0410689,bajra
64.0,32.0,31.0,32.06475726,40.6317229,7.45464537,95.5348572,bajra
61.0,35.0,37.0,32.14086932,56.03456166,7.80645369,53.7615135,bajra
76.0,31.0,39.0,33.1729777,49.04636569,7.32138856,75.0504387,bajra
71.0,37.0,31.0,27.47103234,43.1908936,6.59052813,91.0248497,bajra
64.0,40.0,33.0,32.89698507,53.17415551,6.77317687,64.8737002,bajra
71.0,37.0,32.0,34.74793162,53.00651373,7.99450087,43.9679716,bajra
74.0,31.0,30.0,29.62622957,57.36545011,6.88652433,80.9018349,bajra
75.0,34.0,33.0,34.87649564,40.80218383,7.05655814,90.6922047,bajra
72.0,34.0,37.0,33.73423238,58.01403728,7.23000341,59.5204649,bajra
66.0,36.0,39.0,31.22966584,52.6312044,6.81599328,81.3179116,bajra
63.0,37.0,39.0,27.37543325,59.42790188,6.76952466,42.6683867,bajra
77.0,35.0,32.0,29.45305255,50.29634708,7.80612485,55.1463359,bajra
72.0,32.0,34.0,27.58133433,53.13473329,7.95411848,52.7633045,bajra
75.0,31.0,40.0,27.36050463,41.46993495,7.18068431,41.8830534,bajra
70.0,33.0,38.0,27.48714273,52.34289973,7.14633129,79.4744052,bajra
83.0,42.0,40.0,18.63804528,64.49261751,7.10460302,127.5336359,barley
96.0,46.0,49.0,13.11919619,60.39499223,6.30876182,64.5669485,barley
91.0,49.0,40.0,16.52199028,73.67750035,6.18316487,85.2924884,barley
90.0,40.0,41.0,21.65118696,55.09879962,7.47994518,136.1449428,barley
93.0,49.0,45.0,16.8884658,68.33728515,6.77339404,71.1721004,barley
81.0,43.0,47.0,18.73432433,74.39824092,6.30278018,67.5120573,barley
93.0,44.0,49.0,18.92625952,71.76230579,6.26572468,135.5691376,barley
94.0,45.0,46.0,17.70609747,55.60774119,7.30335748,134.4758956,barley
94.0,47.0,42.0,15.93864406,68.02465954,6.98832821,68.5274424,barley
93.0,50.0,40.0,16.06907961,72.41506901,7.46576128,122.5908387,barley
91.0,47.0,49.0,15.27033162,68.35186771,6.60621048,124.6276754,barley
95.0,48.0,44.0,13.20209055,65.88978196,7.22675132,60.4606928,barley
86.0,44.0,44.0,15.88558101,63.97387245,7.04320081,79.0035305,barley
87.0,42.0,41.0,18.68212799,67.38980692,6.90517289,97.0795235,barley
88.0,49.0,45.0,12.25642066,61.82495655,6.71877282,90.4156495,barley
88.0,46.0,45.0,19.64883262,71.25971477,6.91185764,117.4498461,barley
99.0,40.0,42.0,18.47474714,72.96061098,6.01134431,79.4785837,barley
99.0,41.0,49.0,13.01420828,64.71743518,6.52743403,80.5421254,barley
86.0,43.0,48.0,15.11307699,67.20667567,6.80874192,117.2920539,barley
85.0,44.0,41.0,18.81117854,58.62876695,6.27172402,102.0130707,barley
94.0,41.0,46.0,21.62926875,64.67091293,6.38484418,124.479404,barley
91.0,40.0,46.0,18.0161182,71.38377719,7.42710501,130.7365171,barley
85.0,42.0,46.0,20.39861303,73.00046247,6.6165427,88.2737103,barley
85.0,48.0,43.0,16.23738254,68.35099799,7.23392148,67.6428251,barley
92.0,45.0,46.0,19.36873745,72.25594155,6.25202131,77.339184,barley
82.0,40.0,46.0,17.46697413,59.63894192,6.91064105,91.2724797,barley
92.0,45.0,50.0,18.95144554,63.08637536,6.20465963,94.2559692,barley
94.0,47.0,50.0,13.04109649,69.48677634,6.19259143,106.2709534,barley
85.0,41.0,41.0,13.91867325,61.46743124,7.34128631,78.1325122,barley
87.0,41.0,45.0,20.00356508,59.67424164,6.10141885,103.2009532,barley
98.0,47.0,45.0,15.33001913,68.3897391,6.48650063,139.5311489,barley
93.0,46.0,47.0,12.60142343,66.24593632,6.69780842,136.6100228,barley
84.0,47.0,42.0,12.9667645,64.00741873,6.80374153,120.4930663,barley
87.0,47.0,48.0,14.34642082,62.98631832,7.39076673,72.1932811,barley
100.0,49.0,45.0,17.20957977,67.47171376,7.26304994,67.1299546,barley
95.0,41.0,48.0,19.08744698,55.72320761,7.17304213,84.2502685,barley
85.0,44.0,41.0,17.53802241,61.11048621,7.40543673,91.7585214,barley
89.0,46.0,45.0,16.96963483,74.8431603,7.37908796,128.1139966,barley
84.0,49.0,41.0,15.80623293,72.55948641,7.22617456,129.4445352,barley
96.0,48.0,43.0,16.02980179,58.4704903,6.12137892,115.5960871,barley
87.0,50.0,46.0,13.32524673,72.24028965,7.23372085,133.8205752,barley
90.0,46.0,48.0,17.02566076,62.97326056,6.26225794,71.7099194,barley
87.0,41.0,40.0,21.63115112,65.99059072,6.20274943,137.2657729,barley
89.0,43.0,45.0,13.05664684,67.81652629,6.65926753,77.2830546,barley
92.0,47.0,42.0,19.80761586,64.19600848,6.09202444,64.6531036,barley
100.0,41.0,47.0,14.39180104,57.84498737,7.47551839,69.7107952,barley
86.0,41.0,47.0,17.09422128,74.93393708,6.0934377,125.1176216,barley
92.0,43.0,46.0,16.26083384,57.61420753,6.7905622,130.9283372,barley
89.0,42.0,44.0,20.27537896,69.67228761,6.62119463,121.5443915,barley
80.0,44.0,45.0,14.59813209,70.20579646,6.02878842,70.9687765,barley
91.0,42.0,40.0,21.75873755,71.03074224,6.36180219,136.7661315,barley
90.0,41.0,45.0,20.44357083,56.96165162,6.681566,99.059291,barley
83.0,43.0,47.0,15.75888285,62.88952557,6.71402719,96.7557415,barley
96.0,49.0,50.0,15.15406896,68.76269412,7.18035508,95.0082499,barley
85.0,48.0,40.0,16.61477465,67.74402954,7.35264299,112.7483138,barley
98.0,46.0,46.0,17.18408022,58.00338002,6.09997806,118.9947015,barley
90.0,47.0,40.0,19.16323388,56.44168672,6.12718802,65.7005382,barley
80.0,50.0,47.0,14.96535581,61.99406459,6.52987711,121.9722825,barley
93.0,42.0,42.0,18.6030272,70.28745324,6.14759347,81.2037143,barley
80.0,41.0,50.0,19.69223148,67.49327138,6.44316717,90.5551712,barley
84.0,41.0,46.0,18.43904254,65.60604266,7.16195067,63.3560979,barley
99.0,48.0,43.0,18.0188159,66.64845316,7.46995549,119.8458544,barley
96.0,47.0,41.0,21.2808364,59.49231224,6.50740126,89.7733619,barley
89.0,44.0,46.0,14.40692712,57.43002753,7.41461376,75.7976392,barley
98.0,46.0,43.0,20.61369996,71.93028677,7.22392041,133.5141227,barley
85.0,48.0,45.0,19.28490677,70.52894893,7.26299783,112.492947,barley
84.0,45.0,50.0,12.43173736,58.29629631,7.4060821,70.5383019,barley
95.0,48.0,42.0,20.40703028,69.6560309,6.75877904,103.3789764,barley
92.0,45.0,43.0,18.88885302,72.46645832,6.84753299,110.9033083,barley
95.0,42.0,45.0,14.46678865,69.5292343,6.01399743,139.3447961,barley
82.0,44.0,48.0,17.55084949,69.66142592,6.30605345,109.278836,barley
84.0,44.0,48.0,12.05229614,70.2198152,6.83133977,62.8249084,barley
95.0,42.0,50.0,15.26931616,57.97776101,6.55191113,84.4483372,barley
98.0,50.0,44.0,19.22070938,72.72391561,6.67291595,107.4435467,barley
88.0,44.0,47.0,18.19589337,62.10986021,6.0048274,123.5357865,barley
82.0,46.0,45.0,12.64853594,66.59967575,6.96348829,104.918767,barley
91.0,46.0,47.0,14.6982072,71.5009882,7.2074835,99.8604546,barley
82.0,41.0,43.0,19.07680935,70.77229929,7.17734547,101.3815245,barley
89.0,41.0,43.0,12.8860043,59.41223905,6.65102905,107.8580235,barley
95.0,50.0,49.0,16.21248053,67.72354729,6.9638478,122.8521294,barley
82.0,44.0,48.0,17.71872271,66.75538722,6.57574943,74.7581003,barley
87.0,43.0,40.0,20.31697044,60.4614162,6.03628765,101.4463013,barley
86.0,49.0,43.0,20.7273025,71.83867134,6.64448522,74.8881134,barley
96.0,45.0,45.0,12.80601514,69.55878614,6.20021996,99.7168922,barley
89.0,47.0,48.0,18.10225149,57.70708165,6.23836225,120.1100069,barley
93.0,50.0,41.0,14.82187075,60.23411367,6.08558208,79.7583039,barley
98.0,42.0,43.0,16.49739842,70.53421114,7.13909739,65.2292926,barley
90.0,40.0,41.0,13.39245371,65.64841365,7.35965618,92.8876482,barley
87.0,49.0,40.0,21.63394434,66.20336367,6.99568453,134.945797,barley
81.0,44.0,43.0,21.8129709,60.13060125,7.09623145,112.3339681,barley
84.0,46.0,45.0,18.08527273,61.99012744,7.45800799,69.1276628,barley
83.0,42.0,43.0,17.61222788,65.46781823,7.27592409,69.1815097,barley
97.0,47.0,41.0,17.43538217,56.63450691,7.06175265,96.6640513,barley
90.0,42.0,49.0,18.69022337,64.24591122,7.27496306,92.9412433,barley
93.0,45.0,41.0,20.06403617,64.18479755,6.76875397,64.1565262,barley
96.0,42.0,43.0,15.30215065,70.13503011,6.24705953,101.5508688,barley
84.0,49.0,49.0,14.38796211,64.02478688,7.30586764,138.7991725,barley
95.0,40.0,41.0,21.09220206,65.77403596,6.69589707,99.8250006,barley
82.0,47.0,48.0,19.75611851,74.28953308,6.57063001,76.3013167,barley
90.0,43.0,48.0,18.34582418,70.95828319,6.86639005,91.6776378,barley
78.0,35.0,32.0,31.9326135,51.33523354,7.04384868,108.5743406,jowar
78.0,33.0,40.0,26.02015668,48.68449678,6.21106729,111.5191768,jowar
73.0,32.0,34.0,24.83464085,62.64832737,6.92294704,104.2882828,jowar
70.0,40.0,34.0,30.67919999,57.69342547,7.47616548,53.2763916,jowar
78.0,34.0,32.0,29.59755684,55.54799244,6.01891128,97.5482898,jowar
78.0,31.0,37.0,32.58177053,61.38127028,6.28111792,83.2635004,jowar
74.0,33.0,35.0,28.59265197,52.15596531,7.23245535,79.5369958,jowar
77.0,33.0,32.0,32.25978213,47.01274957,7.06802103,59.189929,jowar
63.0,33.0,35.0,30.51147585,57.41857135,7.12323951,68.1899957,jowar
77.0,35.0,40.0,25.26264742,58.52355124,6.95121321,66.0083212,jowar
74.0,31.0,32.0,26.27179557,61.7408225,7.28360589,62.3420871,jowar
73.0,37.0,35.0,26.12644376,45.66378709,6.45796602,64.3157121,jowar
73.0,39.0,39.0,31.88447343,58.29969807,7.14909716,60.8229486,jowar
78.0,37.0,36.0,28.47055544,54.20716542,6.1664842,109.1650888,jowar
71.0,34.0,40.0,28.22548428,45.8404935,6.16608089,99.1923297,jowar
78.0,33.0,39.0,33.10770162,60.07923807,6.43832735,104.3925421,jowar
60.0,40.0,37.0,32.29394665,50.63042397,6.45712664,109.8203072,jowar
62.0,37.0,35.0,26.41893828,45.24808073,6.14480171,77.5014372,jowar
66.0,36.0,33.0,31.43193199,45.96285672,6.44987867,112.2315996,jowar
77.0,37.0,36.0,25.8533018,46.57938324,7.33845375,59.1608136,jowar
76.0,30.0,36.0,32.55696094,55.42891378,7.49315627,45.0912727,jowar
77.0,36.0,31.0,33.09626819,58.38400526,6.14078593,106.3429439,jowar
78.0,36.0,35.0,27.16946588,53.69191922,6.64564112,101.9103725,jowar
72.0,39.0,34.0,30.31307553,56.83394325,6.91063437,96.2107018,jowar
65.0,35.0,31.0,28.87667069,58.04448519,6.57676699,116.0424842,jowar
72.0,37.0,35.0,24.70932216,50.08783162,6.95115605,68.9482475,jowar
69.0,30.0,31.0,33.71532691,51.62694014,6.41522146,78.5632846,jowar
64.0,36.0,33.0,29.16572628,45.11011598,6.31048887,40.6131226,jowar
64.0,30.0,31.0,32.0258568,56.44097287,6.50829097,81.0134181,jowar
66.0,39.0,34.0,30.17066516,47.27676787,6.13063915,67.6178514,jowar
70.0,39.0,35.0,33.92816839,47.6297824,7.05338815,61.978522,jowar
